timestamp,ticker,market,signal_type,price,reason,values,rule_id,notes
2025-03-13 00:00:00,VFC,NA,BUY,16.1873,entry_ok,"{""rsi"":11.343490628251274,""drop_pct"":-33.39955849889624,""zscore"":-2.7376108296642707}",ENTRY_V1,
2025-03-14 00:00:00,AAL,NA,BUY,10.8700,entry_ok,"{""rsi"":15.420556999271227,""drop_pct"":-24.250873891295488,""zscore"":-2.4239754210633624}",ENTRY_V1,
2025-03-14 00:00:00,ALK,NA,BUY,53.9400,entry_ok,"{""rsi"":15.962965793897013,""drop_pct"":-25.373547955622,""zscore"":-2.3116150210959527}",ENTRY_V1,
2025-03-14 00:00:00,AMP.MI,NA,BUY,19.6807,entry_ok,"{""rsi"":20.504195483388884,""drop_pct"":-18.101672266074196,""zscore"":-2.567498205069933}",ENTRY_V1,
2025-03-14 00:00:00,BBWI,NA,BUY,29.2781,entry_ok,"{""rsi"":18.32621334558341,""drop_pct"":-18.575759279612647,""zscore"":-2.424061693115394}",ENTRY_V1,
2025-03-14 00:00:00,DAL,NA,BUY,46.4494,entry_ok,"{""rsi"":21.667864002884343,""drop_pct"":-22.238844802083236,""zscore"":-2.3454931588654153}",ENTRY_V1,
2025-03-14 00:00:00,DXCM,NA,BUY,70.6900,entry_ok,"{""rsi"":16.31969761172907,""drop_pct"":-20.006789358009392,""zscore"":-2.196568143798253}",ENTRY_V1,
2025-03-14 00:00:00,FLTR.L,NA,BUY,18155.0000,entry_ok,"{""rsi"":24.47224394057858,""drop_pct"":-16.643709825528006,""zscore"":-2.2366256431310667}",ENTRY_V1,
2025-03-14 00:00:00,HPE,NA,BUY,15.3824,entry_ok,"{""rsi"":16.294342700765,""drop_pct"":-21.150932995754456,""zscore"":-2.1203721640890634}",ENTRY_V1,
2025-03-14 00:00:00,ISRG,NA,BUY,484.4400,entry_ok,"{""rsi"":23.947589092276388,""drop_pct"":-15.477626833104551,""zscore"":-2.2717965736982055}",ENTRY_V1,
2025-03-14 00:00:00,KMX,NA,BUY,69.9000,entry_ok,"{""rsi"":10.516734805566443,""drop_pct"":-15.752681092600639,""zscore"":-2.5786005521232886}",ENTRY_V1,
2025-03-14 00:00:00,TER,NA,BUY,86.6082,entry_ok,"{""rsi"":25.074288332112346,""drop_pct"":-21.044970221924352,""zscore"":-2.2290261193137044}",ENTRY_V1,
2025-03-14 00:00:00,TGT,NA,BUY,102.4060,entry_ok,"{""rsi"":15.17353415565276,""drop_pct"":-15.72762339371534,""zscore"":-2.543063915102094}",ENTRY_V1,
2025-03-14 00:00:00,UAL,NA,BUY,73.6700,entry_ok,"{""rsi"":24.185940237371,""drop_pct"":-21.468926461776093,""zscore"":-2.3849232121715485}",ENTRY_V1,
2025-03-14 00:00:00,VFC,NA,BUY,16.5051,entry_ok,"{""rsi"":13.99233284364071,""drop_pct"":-33.01820779244101,""zscore"":-2.434330921487455}",ENTRY_V1,
2025-03-17 00:00:00,AAL,NA,BUY,11.3200,entry_ok,"{""rsi"":21.52465875492321,""drop_pct"":-18.385005131757982,""zscore"":-2.0655374792618306}",ENTRY_V1,
2025-03-17 00:00:00,ALK,NA,BUY,55.1500,entry_ok,"{""rsi"":20.227198769009178,""drop_pct"":-21.101573216045132,""zscore"":-2.007778212762137}",ENTRY_V1,
2025-03-17 00:00:00,AMP.MI,NA,BUY,19.6560,entry_ok,"{""rsi"":21.96877917322513,""drop_pct"":-16.141235392646568,""zscore"":-2.375127160885183}",ENTRY_V1,
2025-03-17 00:00:00,COF,NA,BUY,164.2870,entry_ok,"{""rsi"":29.145446797651672,""drop_pct"":-15.761042033743411,""zscore"":-2.0129378300636205}",ENTRY_V1,
2025-03-17 00:00:00,DAL,NA,BUY,46.5885,entry_ok,"{""rsi"":21.180317686085814,""drop_pct"":-19.777591519588743,""zscore"":-2.1711775170655825}",ENTRY_V1,
2025-03-17 00:00:00,FLTR.L,NA,BUY,18160.0000,entry_ok,"{""rsi"":27.39965095986038,""drop_pct"":-16.27478100507146,""zscore"":-2.095344516434487}",ENTRY_V1,
2025-03-17 00:00:00,KER.PA,NA,BUY,212.6923,entry_ok,"{""rsi"":17.93798231438778,""drop_pct"":-19.06180124851148,""zscore"":-2.0076279630894036}",ENTRY_V1,
2025-03-17 00:00:00,UAL,NA,BUY,73.9200,entry_ok,"{""rsi"":25.229549081670243,""drop_pct"":-19.3629326437721,""zscore"":-2.2006082061412746}",ENTRY_V1,
2025-03-17 00:00:00,VFC,NA,BUY,16.3264,entry_ok,"{""rsi"":13.71084664705134,""drop_pct"":-32.13759372321535,""zscore"":-2.3350592669866757}",ENTRY_V1,
2025-03-18 00:00:00,AAL,NA,BUY,11.0700,entry_ok,"{""rsi"":20.174158385801576,""drop_pct"":-17.078656340791042,""zscore"":-2.0396531201167316}",ENTRY_V1,
2025-03-18 00:00:00,ALK,NA,BUY,52.3400,entry_ok,"{""rsi"":16.22358852663143,""drop_pct"":-19.846864155423727,""zscore"":-2.2790771046784353}",ENTRY_V1,
2025-03-18 00:00:00,DAL,NA,BUY,45.6247,entry_ok,"{""rsi"":20.475996873373205,""drop_pct"":-16.035834547957084,""zscore"":-2.16716411724969}",ENTRY_V1,
2025-03-18 00:00:00,UAL,NA,BUY,71.3400,entry_ok,"{""rsi"":22.568411185561516,""drop_pct"":-17.248582420249992,""zscore"":-2.262436404840122}",ENTRY_V1,
2025-03-18 00:00:00,VFC,NA,BUY,15.7802,entry_ok,"{""rsi"":12.554114289193805,""drop_pct"":-29.16987998512399,""zscore"":-2.3506773223911557}",ENTRY_V1,
2025-03-19 00:00:00,AMP.MI,NA,BUY,19.5082,entry_ok,"{""rsi"":21.712906215606978,""drop_pct"":-18.147994020314286,""zscore"":-2.1150602374315066}",ENTRY_V1,
2025-03-19 00:00:00,KER.PA,NA,BUY,209.8062,entry_ok,"{""rsi"":12.806021645182696,""drop_pct"":-17.216754391710943,""zscore"":-2.0591669000073693}",ENTRY_V1,
2025-03-19 00:00:00,VFC,NA,BUY,16.2866,entry_ok,"{""rsi"":16.96961002011207,""drop_pct"":-29.733389861165037,""zscore"":-2.068112441453298}",ENTRY_V1,
2025-03-20 00:00:00,KER.PA,NA,BUY,205.8439,entry_ok,"{""rsi"":12.577066726770653,""drop_pct"":-18.795836601670324,""zscore"":-2.194521981056771}",ENTRY_V1,
2025-03-20 00:00:00,VFC,NA,BUY,16.1377,entry_ok,"{""rsi"":14.42326260911311,""drop_pct"":-20.589438046149013,""zscore"":-2.000933930052}",ENTRY_V1,
2025-03-21 00:00:00,KER.PA,NA,BUY,202.3219,entry_ok,"{""rsi"":12.408761755500763,""drop_pct"":-16.947788231553606,""zscore"":-2.2822125114824767}",ENTRY_V1,
2025-03-24 00:00:00,KER.PA,NA,BUY,198.0172,entry_ok,"{""rsi"":13.87754928818336,""drop_pct"":-20.62745236195258,""zscore"":-2.3807872121764198}",ENTRY_V1,
2025-03-25 00:00:00,KER.PA,NA,BUY,196.7453,entry_ok,"{""rsi"":9.33335113707929,""drop_pct"":-20.198411271482275,""zscore"":-2.339602805022305}",ENTRY_V1,
2025-03-26 00:00:00,KER.PA,NA,BUY,197.7237,entry_ok,"{""rsi"":10.526313515596641,""drop_pct"":-19.079076456115608,""zscore"":-2.1940055170934714}",ENTRY_V1,
2025-03-27 00:00:00,KER.PA,NA,BUY,197.8704,entry_ok,"{""rsi"":12.449787323493027,""drop_pct"":-19.21310175099691,""zscore"":-2.0659714099275113}",ENTRY_V1,
2025-04-01 00:00:00,CRL,NA,BUY,145.9900,entry_ok,"{""rsi"":24.62872007767882,""drop_pct"":-17.491803165590714,""zscore"":-2.7591946857803045}",ENTRY_V1,
2025-04-01 00:00:00,MRNA,NA,BUY,27.1600,entry_ok,"{""rsi"":20.68706757003919,""drop_pct"":-19.668740774237968,""zscore"":-2.037910683999083}",ENTRY_V1,
2025-04-03 00:00:00,ADYEN.AS,NA,BUY,1306.2000,entry_ok,"{""rsi"":19.392104910675357,""drop_pct"":-16.086343848219997,""zscore"":-2.22738751172474}",ENTRY_V1,
2025-04-03 00:00:00,AVGO,NA,BUY,153.6483,entry_ok,"{""rsi"":19.105772693277203,""drop_pct"":-19.171831993929633,""zscore"":-2.2084525567632585}",ENTRY_V1,
2025-04-03 00:00:00,DELL,NA,BUY,76.4255,entry_ok,"{""rsi"":27.995218873966067,""drop_pct"":-21.926803748078317,""zscore"":-2.6643998867492824}",ENTRY_V1,
2025-04-03 00:00:00,GLEN.L,NA,BUY,260.7599,entry_ok,"{""rsi"":11.936510594228722,""drop_pct"":-15.870970740169021,""zscore"":-2.6546488758777675}",ENTRY_V1,
2025-04-03 00:00:00,HPQ,NA,BUY,23.5111,entry_ok,"{""rsi"":17.440204084290585,""drop_pct"":-16.590669722017438,""zscore"":-2.9098510494334238}",ENTRY_V1,
2025-04-03 00:00:00,IFX.DE,NA,BUY,28.1650,entry_ok,"{""rsi"":21.731680046724733,""drop_pct"":-17.67026697083145,""zscore"":-2.7421232208196997}",ENTRY_V1,
2025-04-03 00:00:00,KER.PA,NA,BUY,173.7346,entry_ok,"{""rsi"":4.421954269978585,""drop_pct"":-15.598857154463463,""zscore"":-2.286451568259487}",ENTRY_V1,
2025-04-03 00:00:00,LRCX,NA,BUY,65.0581,entry_ok,"{""rsi"":18.305867549487715,""drop_pct"":-15.899425646714537,""zscore"":-3.0671298112491923}",ENTRY_V1,
2025-04-03 00:00:00,LVS,NA,BUY,35.9998,entry_ok,"{""rsi"":19.34897483053379,""drop_pct"":-15.088623444341254,""zscore"":-3.0020069826223335}",ENTRY_V1,
2025-04-03 00:00:00,MCHP,NA,BUY,40.3974,entry_ok,"{""rsi"":23.20903956985964,""drop_pct"":-20.1764707301211,""zscore"":-3.28329647940692}",ENTRY_V1,
2025-04-03 00:00:00,MRNA,NA,BUY,25.7300,entry_ok,"{""rsi"":20.1877799141117,""drop_pct"":-20.708786017588988,""zscore"":-2.16443293599965}",ENTRY_V1,
2025-04-03 00:00:00,MU,NA,BUY,74.2701,entry_ok,"{""rsi"":18.354330770839766,""drop_pct"":-27.7312680505184,""zscore"":-3.368884011315181}",ENTRY_V1,
2025-04-03 00:00:00,NKE,NA,BUY,55.2131,entry_ok,"{""rsi"":15.96104544930607,""drop_pct"":-22.65515777917595,""zscore"":-3.3261915438298115}",ENTRY_V1,
2025-04-03 00:00:00,NXPI,NA,BUY,171.0824,entry_ok,"{""rsi"":26.902681916005193,""drop_pct"":-15.179624329013052,""zscore"":-3.008150523542218}",ENTRY_V1,
2025-04-03 00:00:00,ON,NA,BUY,35.5600,entry_ok,"{""rsi"":25.777786497085813,""drop_pct"":-17.68518346000276,""zscore"":-2.4419834437017367}",ENTRY_V1,
2025-04-03 00:00:00,PSX,NA,BUY,105.1200,entry_ok,"{""rsi"":22.031470381308566,""drop_pct"":-16.798638903272455,""zscore"":-4.104523694306235}",ENTRY_V1,
2025-04-03 00:00:00,QRVO,NA,BUY,61.0900,entry_ok,"{""rsi"":29.0138474813738,""drop_pct"":-15.574903762716975,""zscore"":-2.5781529306177853}",ENTRY_V1,
2025-04-03 00:00:00,STLA,NA,BUY,8.5891,entry_ok,"{""rsi"":21.220160905956774,""drop_pct"":-16.10517086973443,""zscore"":-2.9624367083270795}",ENTRY_V1,
2025-04-03 00:00:00,STM,NA,BUY,19.4696,entry_ok,"{""rsi"":15.853658536585357,""drop_pct"":-19.66170431344827,""zscore"":-2.685784718387074}",ENTRY_V1,
2025-04-03 00:00:00,STX,NA,BUY,71.1522,entry_ok,"{""rsi"":19.79189050158557,""drop_pct"":-19.065397640223157,""zscore"":-3.040163629274335}",ENTRY_V1,
2025-04-03 00:00:00,SWK,NA,BUY,63.8309,entry_ok,"{""rsi"":19.353641365465577,""drop_pct"":-19.696957044759134,""zscore"":-4.193967937810583}",ENTRY_V1,
2025-04-03 00:00:00,VFC,NA,BUY,11.5993,entry_ok,"{""rsi"":23.999996360921386,""drop_pct"":-28.123077897708814,""zscore"":-2.2260971715751365}",ENTRY_V1,
2025-04-03 00:00:00,WDC,NA,BUY,34.0865,entry_ok,"{""rsi"":17.440422172698078,""drop_pct"":-23.275660510706853,""zscore"":-2.8261656260232364}",ENTRY_V1,
2025-04-04 00:00:00,ADI,NA,BUY,163.8540,entry_ok,"{""rsi"":15.433214601234582,""drop_pct"":-19.471617405376662,""zscore"":-3.423847382597765}",ENTRY_V1,
2025-04-04 00:00:00,ADYEN.AS,NA,BUY,1259.6000,entry_ok,"{""rsi"":16.092581569621444,""drop_pct"":-17.973430866634843,""zscore"":-2.398977383977175}",ENTRY_V1,
2025-04-04 00:00:00,ALB,NA,BUY,58.1307,entry_ok,"{""rsi"":8.289941280607707,""drop_pct"":-24.561630796210075,""zscore"":-3.4834860256276334}",ENTRY_V1,
2025-04-04 00:00:00,AMAT,NA,BUY,126.5900,entry_ok,"{""rsi"":15.609221969893724,""drop_pct"":-16.546144740182843,""zscore"":-2.439786056246121}",ENTRY_V1,
2025-04-04 00:00:00,APA,NA,BUY,14.7344,entry_ok,"{""rsi"":20.81828427225129,""drop_pct"":-26.346432854051415,""zscore"":-3.2820382125377248}",ENTRY_V1,
2025-04-04 00:00:00,APO,NA,BUY,107.8988,entry_ok,"{""rsi"":26.48072153179207,""drop_pct"":-24.217278086165585,""zscore"":-2.79040176346661}",ENTRY_V1,
2025-04-04 00:00:00,APTV,NA,BUY,53.0000,entry_ok,"{""rsi"":25.814528816935038,""drop_pct"":-15.132106721362115,""zscore"":-3.75755096581358}",ENTRY_V1,
2025-04-04 00:00:00,AVGO,NA,BUY,145.9465,entry_ok,"{""rsi"":17.355241411442634,""drop_pct"":-23.67213345000273,""zscore"":-2.3889586578677187}",ENTRY_V1,
2025-04-04 00:00:00,AZM.MI,NA,BUY,20.3282,entry_ok,"{""rsi"":20.551738444685753,""drop_pct"":-17.44584031010118,""zscore"":-4.979418422145197}",ENTRY_V1,
2025-04-04 00:00:00,BAC,NA,BUY,34.1885,entry_ok,"{""rsi"":21.64117087398182,""drop_pct"":-19.025197975575058,""zscore"":-3.262586968925142}",ENTRY_V1,
2025-04-04 00:00:00,BAS.DE,NA,BUY,39.4012,entry_ok,"{""rsi"":9.748977717800116,""drop_pct"":-17.811881552888643,""zscore"":-2.7365881346547463}",ENTRY_V1,
2025-04-04 00:00:00,BKR,NA,BUY,35.0034,entry_ok,"{""rsi"":23.970496011961743,""drop_pct"":-19.723412882931868,""zscore"":-4.023836135799532}",ENTRY_V1,
2025-04-04 00:00:00,BPE.MI,NA,BUY,5.6136,entry_ok,"{""rsi"":21.299942650361885,""drop_pct"":-20.11040760068138,""zscore"":-2.0374852351624484}",ENTRY_V1,
2025-04-04 00:00:00,C,NA,BUY,57.2920,entry_ok,"{""rsi"":26.025142330570873,""drop_pct"":-19.241453678536537,""zscore"":-2.8955682732648422}",ENTRY_V1,
2025-04-04 00:00:00,CCL,NA,BUY,16.5000,entry_ok,"{""rsi"":25.08513788115033,""drop_pct"":-21.20344040505744,""zscore"":-2.0807580186196803}",ENTRY_V1,
2025-04-04 00:00:00,CE,NA,BUY,40.9405,entry_ok,"{""rsi"":16.202258315729352,""drop_pct"":-28.213654028462333,""zscore"":-2.284819154504722}",ENTRY_V1,
2025-04-04 00:00:00,CFG,NA,BUY,33.5944,entry_ok,"{""rsi"":26.001472104971228,""drop_pct"":-16.80019099016915,""zscore"":-2.9028586656894313}",ENTRY_V1,
2025-04-04 00:00:00,COP,NA,BUY,84.8617,entry_ok,"{""rsi"":27.457730803380997,""drop_pct"":-15.33555532822074,""zscore"":-2.8495395939356296}",ENTRY_V1,
2025-04-04 00:00:00,CPAY,NA,BUY,288.5700,entry_ok,"{""rsi"":25.038244245466586,""drop_pct"":-16.764254725519613,""zscore"":-3.4409888957129557}",ENTRY_V1,
2025-04-04 00:00:00,CRL,NA,BUY,136.9000,entry_ok,"{""rsi"":13.64242602280639,""drop_pct"":-18.16116995726116,""zscore"":-3.0705398159169817}",ENTRY_V1,
2025-04-04 00:00:00,DD,NA,BUY,58.7885,entry_ok,"{""rsi"":14.003113470179542,""drop_pct"":-21.324999081081298,""zscore"":-4.634099267255019}",ENTRY_V1,
2025-04-04 00:00:00,DELL,NA,BUY,70.8838,entry_ok,"{""rsi"":21.401876520956918,""drop_pct"":-26.586043300956565,""zscore"":-2.9244738178517684}",ENTRY_V1,
2025-04-04 00:00:00,DIS,NA,BUY,83.1753,entry_ok,"{""rsi"":18.17453351452484,""drop_pct"":-16.01649017241652,""zscore"":-3.1460715679754245}",ENTRY_V1,
2025-04-04 00:00:00,DOW,NA,BUY,27.5143,entry_ok,"{""rsi"":11.046035700193755,""drop_pct"":-22.034828096522308,""zscore"":-4.165749744184203}",ENTRY_V1,
2025-04-04 00:00:00,DVN,NA,BUY,29.1051,entry_ok,"{""rsi"":27.414329472432655,""drop_pct"":-18.921164312639316,""zscore"":-3.4981033814112195}",ENTRY_V1,
2025-04-04 00:00:00,DXCM,NA,BUY,59.8300,entry_ok,"{""rsi"":27.947941363494166,""drop_pct"":-18.92954016669296,""zscore"":-2.2598491997881927}",ENTRY_V1,
2025-04-04 00:00:00,EL,NA,BUY,52.6602,entry_ok,"{""rsi"":20.0,""drop_pct"":-20.940997491107083,""zscore"":-2.803155214399044}",ENTRY_V1,
2025-04-04 00:00:00,EMR,NA,BUY,93.7848,entry_ok,"{""rsi"":21.216723822864836,""drop_pct"":-16.39112428623325,""zscore"":-3.0347119285419106}",ENTRY_V1,
2025-04-04 00:00:00,ETN,NA,BUY,245.6646,entry_ok,"{""rsi"":24.468831418327497,""drop_pct"":-16.558352341074812,""zscore"":-2.5890726592906503}",ENTRY_V1,
2025-04-04 00:00:00,EXPE,NA,BUY,141.5216,entry_ok,"{""rsi"":26.008602024273543,""drop_pct"":-18.38214530008472,""zscore"":-2.370224932393818}",ENTRY_V1,
2025-04-04 00:00:00,FANG,NA,BUY,121.6429,entry_ok,"{""rsi"":24.289208100936932,""drop_pct"":-22.164045312865532,""zscore"":-3.437244889574991}",ENTRY_V1,
2025-04-04 00:00:00,FBK.MI,NA,BUY,15.0641,entry_ok,"{""rsi"":17.11519578905208,""drop_pct"":-15.117857316351257,""zscore"":-4.584910855810733}",ENTRY_V1,
2025-04-04 00:00:00,FCX,NA,BUY,28.9250,entry_ok,"{""rsi"":22.65046106006264,""drop_pct"":-27.577646372147278,""zscore"":-3.835586863671601}",ENTRY_V1,
2025-04-04 00:00:00,GEHC,NA,BUY,60.4509,entry_ok,"{""rsi"":9.543116726855459,""drop_pct"":-25.74548648362943,""zscore"":-4.451820977386946}",ENTRY_V1,
2025-04-04 00:00:00,GE,NA,BUY,166.5668,entry_ok,"{""rsi"":24.478273425651636,""drop_pct"":-18.28246679456663,""zscore"":-4.623082593395565}",ENTRY_V1,
2025-04-04 00:00:00,GLEN.L,NA,BUY,236.8636,entry_ok,"{""rsi"":9.330026527858806,""drop_pct"":-20.822200747367127,""zscore"":-3.262915855705632}",ENTRY_V1,
2025-04-04 00:00:00,GLW,NA,BUY,38.8510,entry_ok,"{""rsi"":26.118936260541602,""drop_pct"":-19.493092315052284,""zscore"":-3.156674549439614}",ENTRY_V1,
2025-04-04 00:00:00,GRMN,NA,BUY,177.6622,entry_ok,"{""rsi"":24.664483755935166,""drop_pct"":-15.095864776655821,""zscore"":-3.9974723506950864}",ENTRY_V1,
2025-04-04 00:00:00,GS,NA,BUY,468.4749,entry_ok,"{""rsi"":28.773264589965038,""drop_pct"":-16.69144598098624,""zscore"":-2.628948646746783}",ENTRY_V1,
2025-04-04 00:00:00,HAL,NA,BUY,19.8137,entry_ok,"{""rsi"":19.4638915409072,""drop_pct"":-19.240099843325243,""zscore"":-4.652075382298382}",ENTRY_V1,
2025-04-04 00:00:00,HBAN,NA,BUY,12.4756,entry_ok,"{""rsi"":25.37316964906759,""drop_pct"":-16.111852914835477,""zscore"":-2.9550584055795857}",ENTRY_V1,
2025-04-04 00:00:00,HPE,NA,BUY,12.6971,entry_ok,"{""rsi"":26.5591908437452,""drop_pct"":-20.31152391779052,""zscore"":-2.0375020113468914}",ENTRY_V1,
2025-04-04 00:00:00,HPQ,NA,BUY,22.3544,entry_ok,"{""rsi"":9.511542370792569,""drop_pct"":-21.164571562793988,""zscore"":-3.0156052449403457}",ENTRY_V1,
2025-04-04 00:00:00,IFX.DE,NA,BUY,26.1700,entry_ok,"{""rsi"":18.557834770803254,""drop_pct"":-21.293232853251286,""zscore"":-3.1436684525245178}",ENTRY_V1,
2025-04-04 00:00:00,IP.MI,NA,BUY,28.6673,entry_ok,"{""rsi"":9.468880195768634,""drop_pct"":-17.830775303393608,""zscore"":-2.0465079202376053}",ENTRY_V1,
2025-04-04 00:00:00,IQV,NA,BUY,154.7300,entry_ok,"{""rsi"":18.18181233004438,""drop_pct"":-16.762603563623745,""zscore"":-3.17833385036569}",ENTRY_V1,
2025-04-04 00:00:00,IVZ,NA,BUY,12.5148,entry_ok,"{""rsi"":25.87155552490715,""drop_pct"":-16.38381493019293,""zscore"":-2.5448377076226825}",ENTRY_V1,
2025-04-04 00:00:00,KER.PA,NA,BUY,167.1601,entry_ok,"{""rsi"":4.372533225197387,""drop_pct"":-17.379110179241586,""zscore"":-2.3262311957235347}",ENTRY_V1,
2025-04-04 00:00:00,KEY,NA,BUY,13.2936,entry_ok,"{""rsi"":25.6784855811664,""drop_pct"":-16.59442709267941,""zscore"":-3.174451885753109}",ENTRY_V1,
2025-04-04 00:00:00,KLAC,NA,BUY,573.8965,entry_ok,"{""rsi"":18.999304357340435,""drop_pct"":-18.39516178165773,""zscore"":-3.7428737466477475}",ENTRY_V1,
2025-04-04 00:00:00,LRCX,NA,BUY,58.9433,entry_ok,"{""rsi"":14.407400461962325,""drop_pct"":-22.085966413690596,""zscore"":-3.722733041806687}",ENTRY_V1,
2025-04-04 00:00:00,LULU,NA,BUY,263.7000,entry_ok,"{""rsi"":26.7887310030616,""drop_pct"":-18.26296689662844,""zscore"":-2.102089884226173}",ENTRY_V1,
2025-04-04 00:00:00,LUV,NA,BUY,25.7219,entry_ok,"{""rsi"":24.386239687591285,""drop_pct"":-25.72495082175964,""zscore"":-2.8246439492834683}",ENTRY_V1,
2025-04-04 00:00:00,LVS,NA,BUY,32.9941,entry_ok,"{""rsi"":12.187968991931854,""drop_pct"":-20.414982842545705,""zscore"":-3.6608991958398236}",ENTRY_V1,
2025-04-04 00:00:00,LYB,NA,BUY,56.5739,entry_ok,"{""rsi"":12.329966763160726,""drop_pct"":-18.965761426836526,""zscore"":-4.57677674282974}",ENTRY_V1,
2025-04-04 00:00:00,MBG.DE,NA,BUY,45.1572,entry_ok,"{""rsi"":14.559607658884786,""drop_pct"":-15.927013315869655,""zscore"":-3.6271780033195244}",ENTRY_V1,
2025-04-04 00:00:00,MB.MI,NA,BUY,14.4589,entry_ok,"{""rsi"":24.17477381322695,""drop_pct"":-16.802011648755844,""zscore"":-2.826520581563659}",ENTRY_V1,
2025-04-04 00:00:00,MCHP,NA,BUY,35.9419,entry_ok,"{""rsi"":14.210520763196186,""drop_pct"":-29.96906266558773,""zscore"":-3.6561938594410006}",ENTRY_V1,
2025-04-04 00:00:00,MET,NA,BUY,68.0428,entry_ok,"{""rsi"":25.198904429910016,""drop_pct"":-16.13648241739043,""zscore"":-4.500967949176113}",ENTRY_V1,
2025-04-04 00:00:00,META,NA,BUY,504.3419,entry_ok,"{""rsi"":25.845196129218323,""drop_pct"":-15.349263208771568,""zscore"":-2.587471243475247}",ENTRY_V1,
2025-04-04 00:00:00,MMM,NA,BUY,126.2915,entry_ok,"{""rsi"":19.41861371112263,""drop_pct"":-15.595898456103152,""zscore"":-5.20380305095988}",ENTRY_V1,
2025-04-04 00:00:00,MPWR,NA,BUY,476.3782,entry_ok,"{""rsi"":21.85115739573675,""drop_pct"":-19.002711781456007,""zscore"":-2.919569645033118}",ENTRY_V1,
2025-04-04 00:00:00,MRNA,NA,BUY,25.1100,entry_ok,"{""rsi"":18.911903913056477,""drop_pct"":-23.116960417434875,""zscore"":-2.228019266241583}",ENTRY_V1,
2025-04-04 00:00:00,MPC,NA,BUY,119.7215,entry_ok,"{""rsi"":23.223018549747053,""drop_pct"":-19.26514406358387,""zscore"":-3.45906890411447}",ENTRY_V1,
2025-04-04 00:00:00,MS,NA,BUY,98.3521,entry_ok,"{""rsi"":28.923502510917004,""drop_pct"":-16.905274687137982,""zscore"":-2.571025836667193}",ENTRY_V1,
2025-04-04 00:00:00,MU,NA,BUY,64.6591,entry_ok,"{""rsi"":10.872964807447815,""drop_pct"":-31.58332832822166,""zscore"":-4.086515750550325}",ENTRY_V1,
2025-04-04 00:00:00,NKE,NA,BUY,56.8721,entry_ok,"{""rsi"":14.623664509577907,""drop_pct"":-15.73447055433589,""zscore"":-2.7158330441393717}",ENTRY_V1,
2025-04-04 00:00:00,NUE,NA,BUY,102.7881,entry_ok,"{""rsi"":22.611648782457223,""drop_pct"":-15.017098279991181,""zscore"":-3.7320632633184614}",ENTRY_V1,
2025-04-04 00:00:00,NVO,NA,BUY,62.5500,entry_ok,"{""rsi"":10.86180176045103,""drop_pct"":-17.306868139987053,""zscore"":-2.509599920181934}",ENTRY_V1,
2025-04-04 00:00:00,NXPI,NA,BUY,160.0638,entry_ok,"{""rsi"":19.79338332632196,""drop_pct"":-19.85147756851937,""zscore"":-3.322866114766722}",ENTRY_V1,
2025-04-04 00:00:00,OGN,NA,BUY,12.9923,entry_ok,"{""rsi"":23.505157897023764,""drop_pct"":-15.204680473716403,""zscore"":-3.451242545116686}",ENTRY_V1,
2025-04-04 00:00:00,OKE,NA,BUY,78.8522,entry_ok,"{""rsi"":23.13569431496009,""drop_pct"":-18.602782621296676,""zscore"":-4.2163611137348305}",ENTRY_V1,
2025-04-04 00:00:00,ON,NA,BUY,33.7000,entry_ok,"{""rsi"":19.10448216680271,""drop_pct"":-23.024208079978635,""zscore"":-2.608955106689813}",ENTRY_V1,
2025-04-04 00:00:00,ORCL,NA,BUY,127.5399,entry_ok,"{""rsi"":24.083774001913483,""drop_pct"":-15.739337163198652,""zscore"":-2.440681815699132}",ENTRY_V1,
2025-04-04 00:00:00,OXY,NA,BUY,40.3150,entry_ok,"{""rsi"":24.390239623745373,""drop_pct"":-15.43595763288932,""zscore"":-3.9686804191958847}",ENTRY_V1,
2025-04-04 00:00:00,PANW,NA,BUY,153.5700,entry_ok,"{""rsi"":24.089012804314436,""drop_pct"":-15.76897698828742,""zscore"":-3.2137313054289396}",ENTRY_V1,
2025-04-04 00:00:00,PH,NA,BUY,515.7787,entry_ok,"{""rsi"":28.720586352052365,""drop_pct"":-16.857410639985538,""zscore"":-3.327726971276817}",ENTRY_V1,
2025-04-04 00:00:00,PSX,NA,BUY,96.9109,entry_ok,"{""rsi"":12.82429453510413,""drop_pct"":-21.260657250116278,""zscore"":-4.577305980472589}",ENTRY_V1,
2025-04-04 00:00:00,PYPL,NA,BUY,58.3700,entry_ok,"{""rsi"":21.968204179441557,""drop_pct"":-16.84001011310504,""zscore"":-2.0255636785225213}",ENTRY_V1,
2025-04-04 00:00:00,QCOM,NA,BUY,126.6989,entry_ok,"{""rsi"":16.069408853219556,""drop_pct"":-18.722108060218158,""zscore"":-3.5925327687689332}",ENTRY_V1,
2025-04-04 00:00:00,QRVO,NA,BUY,56.3500,entry_ok,"{""rsi"":19.855331195814728,""drop_pct"":-21.51811131052378,""zscore"":-3.1546669650052284}",ENTRY_V1,
2025-04-04 00:00:00,RCL,NA,BUY,177.4297,entry_ok,"{""rsi"":29.16414493157764,""drop_pct"":-17.43004582660874,""zscore"":-2.3020722364920023}",ENTRY_V1,
